episode,mob_type,total_damage_dealt,total_health_lost,total_time,min_reward,max_reward,killed_mob,episode_time
82,Skeleton,20.0,-2.0,8.059495210647583,-402.0,98.0,True,403
83,Skeleton,20.0,7.833334000000001,7.917249441146851,-395.0,0.0,True,396
84,Ghast,8.0,0.0,11.985231161117554,-598.0,0.0,False,598
85,Ghast,0.0,4.0,11.982825994491577,-638.0,0.0,False,597
86,Zombie,20.0,5.666668,8.39182710647583,-449.0,0.0,True,420
87,Zombie,20.0,0.0,11.06661081314087,-553.0,0.0,True,554
88,Blaze,12.0,16.000002,11.996664762496948,-608.0,14.0,False,600
89,Witch,7.0,0.0,11.997349739074707,-643.0,1.0,False,599
90,Skeleton,20.0,4.833334000000001,8.378446340560913,-431.0,5.0,True,421
91,Zombie,15.916406,20.0,7.6519224643707275,-386.66667,95.3200075,False,382
92,Wolf,8.0,0.0,2.953099012374878,-147.0,0.0,True,148
93,Blaze,10.0,0.0,12.062313556671143,-600.0,0.0,False,600
94,Blaze,15.0,0.0,12.00375771522522,-600.0,19.0,False,600
95,Zombie,20.0,0.5,6.07885217666626,-303.0,8.10000000000002,True,305
96,Ghast,10.0,0.0,8.64756441116333,-432.0,0.0,True,433
97,Skeleton,20.0,2.0,10.345114946365356,-520.0,81.0,True,517
98,Ghast,10.0,0.0,0.7429742813110352,-35.0,100.0,True,38
99,Wolf,5.9089599,20.0,7.7325663566589355,-387.666665,1.0,False,383
100,Skeleton,20.0,3.1666659999999993,8.69905400276184,-441.33334,0.0,True,428
101,Skeleton,20.0,2.0,7.093162536621094,-370.0,102.0,True,355
102,Ghast,10.0,6.0,1.8552064895629883,-151.0,98.0,True,93
103,Ghast,9.4806404,0.0,11.991961002349854,-598.0,15.134400000000007,False,598
104,Ghast,10.0,3.0,4.968608140945435,-277.0,0.0,True,249
105,Ghast,10.0,0.0,2.437328338623047,-121.0,20.0,True,121
106,Wolf,8.0,4.0,1.5764343738555908,-114.0,88.999985,True,79
107,Ghast,10.0,0.0,1.8256573677062988,-90.0,61.0,True,91
108,Blaze,17.0,14.999998999999999,11.965748071670532,-600.0,51.0,False,598
109,Zombie,20.0,8.166666,6.797805547714233,-361.5838625,99.3200075,True,341
110,Ghast,10.0,0.0,5.939201831817627,-295.0,0.0,True,297
111,Zombie,20.0,3.0,2.700291395187378,-159.0,48.83999700000001,True,136
112,Zombie,16.8469384,3.8333319999999986,11.993000745773315,-598.0,0.0,False,598
113,Skeleton,20.0,0.0,3.2944095134735107,-164.0,101.0,True,165
114,Wolf,8.0,12.000000499999999,8.707512140274048,-470.0,0.0,True,436
115,Ghast,10.0,6.0,2.058103322982788,-157.0,99.0,True,104
116,Skeleton,20.0,1.0,2.266664743423462,-125.0,101.0,True,114
117,Zombie,20.0,0.0,3.8280298709869385,-190.0,98.3200075,True,193
118,Zombie,20.0,12.000002,10.922197341918945,-557.0,8.10000000000002,True,547
119,Skeleton,20.0,1.6666659999999993,5.04534387588501,-263.0,99.0,True,253
120,Blaze,20.0,9.0,9.548750162124634,-523.0,0.0,True,477
121,Wolf,8.0,3.0,2.0285191535949707,-132.0,14.0,True,101
122,Ghast,10.0,0.0,3.4093739986419678,-168.0,0.0,True,169
123,Skeleton,20.0,7.666668,8.498709440231323,-435.9247988,6.1344000000000065,True,426
124,Skeleton,20.0,0.0,4.160486459732056,-206.0,10.0,True,207
125,Zombie,20.0,16.166666,6.048313617706299,-302.0,0.0,True,303
126,Blaze,20.0,0.0,3.75711989402771,-185.0,0.0,True,186
127,Blaze,20.0,0.6666680000000014,11.434205770492554,-570.0,0.0,True,572
128,Witch,0.0,0.0,11.99391770362854,-599.0,0.0,False,599
129,Zombie,6.812564999999999,20.0,6.319669723510742,-313.0,0.0,False,313
130,Blaze,5.0,1.6666659999999993,12.02994155883789,-598.0,0.0,False,599
131,Wolf,8.0,4.0,0.7206168174743652,-70.0,54.0,True,36
132,Witch,9.0,4.666665999999999,12.06078028678894,-635.0,41.0,False,599
133,Ghast,10.0,0.0,0.5449488162994385,-27.0,122.0,True,28
134,Zombie,15.486608499999999,5.833330999999999,11.98408818244934,-599.0,0.0,False,599
135,Wolf,8.0,2.0,0.9558820724487305,-68.0,64.0,True,47
136,Wolf,8.0,0.0,0.6731791496276855,-31.0,87.0,True,33
137,Wolf,8.0,3.0,1.6088144779205322,-112.0,96.0,True,82
138,Zombie,20.0,15.166667,11.090657711029053,-553.0,0.0,True,553
139,Blaze,20.0,2.6666659999999993,5.165329217910767,-261.0,73.0,True,257
140,Zombie,20.0,0.0,3.428575038909912,-172.0,7.100000000000023,True,172
141,Zombie,20.0,-3.0,3.894550323486328,-193.0,36.04,True,195
142,Wolf,8.0,5.0,11.954960346221924,-628.0,0.0,True,597
143,Ghast,10.0,3.1666680000000014,5.177066326141357,-258.0,101.0,True,259
144,Wolf,5.9612799,20.0,9.144986391067505,-457.66669,25.0,False,453
145,Zombie,20.0,2.0,4.98743462562561,-267.0,81.35999999999999,True,251
146,Wolf,0.0,0.0,11.953778743743896,-597.0,0.0,False,597
147,Skeleton,20.0,3.333335999999999,6.944300413131714,-360.0,0.0,True,348
148,Ghast,10.0,0.0,0.4557812213897705,-22.0,101.0,True,23
149,Skeleton,20.0,0.0,1.6532385349273682,-82.0,101.0,True,83
150,Zombie,20.0,6.833333,7.763885021209717,-387.0,98.3200075,True,388
151,Zombie,20.0,0.0,2.302886724472046,-115.0,55.60000450000001,True,116
152,Skeleton,20.0,2.0,2.4393904209136963,-134.0,101.0,True,122
153,Witch,0.0,1.5,11.980798721313477,-614.66666,0.0,False,598
154,Zombie,20.0,5.333333,4.446130752563477,-249.0,88.08,True,223
155,Zombie,20.0,2.0,10.46293592453003,-522.0,12.799999999999997,True,523
156,Witch,26.0,0.0,5.6057116985321045,-275.0,34.0,True,276
157,Zombie,20.0,0.0,3.702070951461792,-209.0,29.100000000000023,True,186
158,Ghast,10.0,0.0,2.6257548332214355,-131.0,100.0,True,132
159,Blaze,18.0,11.833334,11.970323085784912,-597.0,0.0,False,597
160,Zombie,20.0,5.000002,7.078579664230347,-372.0,7.100000000000019,True,354
161,Skeleton,20.0,0.0,3.691797971725464,-186.0,0.0,True,185
162,Ghast,10.0,0.0,5.907000541687012,-295.0,0.0,True,296
163,Wolf,8.0,11.333334,3.704808235168457,-198.0,17.0,True,184
164,Wolf,8.0,9.166667,4.600935459136963,-269.0,55.51839399999999,True,230
165,Ghast,1.4806399999999993,7.833333,11.99358344078064,-606.0,15.134400000000007,False,600
166,Wolf,7.58527982,20.0,9.028743028640747,-450.999999,13.134400000000007,False,448
167,Skeleton,20.0,1.1666659999999993,4.342877388000488,-224.0,28.886399999999995,True,218
168,Zombie,12.952987700000001,8.833332,12.00578498840332,-610.0,12.10000000000002,False,600
169,Skeleton,20.0,5.000002,8.02752947807312,-421.0,0.0,True,404
170,Blaze,15.0,20.0,12.004241466522217,-628.0,50.0,False,599
171,Blaze,19.0,20.0,4.000927209854126,-199.0,53.0,False,199
172,Zombie,20.0,0.0,7.995347023010254,-400.0,0.8400000000000034,True,401
173,Blaze,20.0,4.0,2.9022457599639893,-172.0,101.0,True,145
174,Wolf,8.0,8.0,3.160085439682007,-188.0,81.0,True,158
175,Blaze,8.0,20.0,4.000749111175537,-196.0,64.0,False,196
176,Witch,10.0,0.0,11.995848178863525,-655.0,0.0,False,600
177,Skeleton,17.9436803,18.833333,12.002398490905762,-600.0,39.0,False,600
178,Wolf,8.0,0.0,4.835315942764282,-241.0,14.209600000000002,True,241
179,Ghast,10.0,2.0,2.3488950729370117,-116.0,32.0,True,118
180,Skeleton,20.0,2.0,4.523624420166016,-244.0,11.518400000000014,True,225
181,Wolf,8.0,0.0,2.116882801055908,-103.0,14.0,True,106
182,Zombie,20.0,0.0,8.00829529762268,-399.0,0.0,True,402
183,Blaze,14.0,20.0,6.945369005203247,-354.0,59.0,False,346
184,Skeleton,20.0,1.6666659999999993,9.521600008010864,-487.0,34.262399999999985,True,475
185,Skeleton,20.0,11.333336,8.58565616607666,-430.0,0.0,True,431
186,Ghast,10.0,0.0,4.014113187789917,-201.0,0.0,True,203
187,Witch,0.3000000000000007,2.3333340000000007,12.05837607383728,-600.0,0.0,False,600
188,Ghast,10.0,0.0,2.8365390300750732,-143.0,17.886399999999995,True,143
189,Zombie,20.0,8.333333,3.85929274559021,-216.0,0.0,True,194
190,Ghast,10.0,5.0,5.9637391567230225,-344.0,54.0,True,299
191,Blaze,20.0,12.333334,7.4190027713775635,-371.0,0.0,True,372
192,Witch,0.0,4.0,11.993057250976562,-605.0,101.0,False,599
193,Wolf,8.0,0.0,1.140746831893921,-55.0,64.0,True,56
194,Wolf,8.0,18.8333321,7.564305782318115,-405.000001,0.0,True,379
195,Ghast,0.0,5.0,12.060132026672363,-650.0,0.0,False,599
196,Witch,3.0,1.0,11.990366458892822,-598.0,0.0,False,598
197,Zombie,16.408002,19.83333397,11.997450590133667,-599.0,10.10000000000002,False,599
198,Wolf,8.0,5.0,1.3288335800170898,-92.0,63.51839399999999,True,67
199,Witch,0.0,0.0,11.98442554473877,-599.0,0.0,False,599
200,Witch,7.0,17.166668,11.99357295036316,-650.0,13.0,False,599
201,Witch,26.0,0.0,3.3548409938812256,-188.0,59.0,True,167
202,Ghast,10.0,0.0,1.268097162246704,-61.0,99.0,True,63
203,Blaze,15.0,6.833334000000001,12.061172485351562,-650.0,0.0,False,601
204,Skeleton,20.0,5.166667,5.892594337463379,-304.0,0.0,True,294
205,Witch,5.0,17.666667,11.976573944091797,-598.0,104.0,False,598
206,Zombie,20.0,4.833334000000001,5.7246479988098145,-312.0,99.3200075,True,287
207,Wolf,8.0,4.0,1.3837473392486572,-85.0,17.0,True,69
208,Skeleton,20.0,0.0,2.7885332107543945,-140.0,122.0,True,140
209,Skeleton,20.0,1.0,3.140871286392212,-163.0,9.0,True,158
210,Wolf,8.0,2.0,1.7448053359985352,-109.0,12.0,True,88
211,Blaze,0.0,20.0,2.7818398475646973,-135.0,0.0,False,135
212,Skeleton,20.0,1.1666659999999993,4.412330389022827,-225.0,64.0,True,222
213,Zombie,20.0,4.999999000000001,8.327687501907349,-442.0,1.0,True,416
214,Ghast,10.0,5.0,8.268712997436523,-460.0,32.0,True,414
215,Ghast,10.0,0.0,10.972554683685303,-546.0,0.0,True,548
216,Blaze,20.0,13.166666,9.940899133682251,-519.0,95.0,True,497
217,Skeleton,20.0,0.0,5.270471572875977,-264.0,48.0,True,265
218,Ghast,10.0,0.0,0.44281744956970215,-22.0,102.63999999999999,True,23
219,Skeleton,20.0,1.6666659999999993,3.8456342220306396,-196.0,101.0,True,193
220,Zombie,20.0,3.0,2.7048919200897217,-160.0,98.3200075,True,134
221,Wolf,8.0,0.0,2.6880104541778564,-134.0,10.0,True,135
222,Zombie,20.0,0.0,3.493461847305298,-174.0,28.04,True,175
223,Wolf,8.0,0.0,0.9422502517700195,-47.0,72.0,True,48
224,Skeleton,20.0,0.0,6.663471937179565,-332.0,8.0,True,335
225,Zombie,20.0,0.0,5.207343816757202,-260.0,49.8,True,261
226,Zombie,20.0,0.0,2.3196239471435547,-116.0,99.3200075,True,115
227,Skeleton,20.0,6.166667,7.058047771453857,-352.0,0.0,True,353
228,Ghast,10.0,0.0,0.5311009883880615,-21.0,101.63999999999999,True,24
229,Blaze,11.975359,20.0,4.637512445449829,-231.0,19.0,False,231
230,Wolf,8.0,0.0,2.698009490966797,-134.0,25.0,True,135
231,Skeleton,20.0,14.833333,9.469213008880615,-473.0,0.0,True,474
232,Blaze,20.0,-1.8333329999999997,9.447801113128662,-472.0,50.0,True,473
233,Blaze,10.0,2.0,11.995841264724731,-609.0,0.0,False,600
234,Skeleton,20.0,1.1666659999999993,6.651042222976685,-342.0,0.0,True,333
235,Witch,21.0,6.833334000000001,11.975497007369995,-652.0,90.0,False,598
236,Zombie,15.828851,20.0,9.138793230056763,-453.0,9.98607000000004,False,453
237,Skeleton,20.0,2.0,3.52856707572937,-191.0,54.84158500000001,True,178
238,Blaze,11.839041,20.0,7.403904438018799,-403.0,0.0,False,370
239,Witch,0.0,16.1666641,11.996268272399902,-603.000001,38.71359999999999,False,601
240,Blaze,17.46304,20.0,6.886178255081177,-374.999999,84.0,False,342
241,Ghast,10.0,0.0,0.5834336280822754,-27.0,62.15840750000001,True,28
242,Skeleton,20.0,0.0,2.174386739730835,-108.0,102.0,True,109
243,Wolf,8.0,0.0,1.2200827598571777,-58.0,59.0,True,61
244,Blaze,14.0,15.666666,11.988803148269653,-599.0,0.0,False,599
245,Witch,5.0,11.333334,11.980503797531128,-598.0,66.0,False,598
246,Blaze,9.0,13.166668,11.985703468322754,-596.0,19.0,False,596
247,Blaze,18.0,0.0,11.992264747619629,-598.0,0.0,False,598
248,Witch,0.0,0.0,11.985774517059326,-599.0,16.134400000000007,False,598
249,Blaze,20.0,9.0,5.730610132217407,-286.0,19.0,True,287
250,Wolf,8.0,1.0,2.443392515182495,-121.0,6.0,True,122
251,Wolf,8.0,4.0,1.9742851257324219,-132.0,99.0,True,99
252,Skeleton,20.0,0.3333340000000007,4.85005259513855,-242.0,100.0,True,243
253,Witch,0.0,0.0,11.970826148986816,-598.0,0.0,False,598
254,Zombie,20.0,6.166668,8.688809156417847,-434.0,0.0,True,435
255,Ghast,10.0,0.0,8.420138359069824,-420.0,15.209599999999988,True,421
256,Blaze,20.0,13.833333,10.567272424697876,-527.0,5.0,True,529
257,Zombie,20.0,1.0,6.060477018356323,-314.0,94.3200075,True,304
258,Blaze,13.0,15.5,11.983547449111938,-599.0,0.0,False,599
259,Wolf,8.0,0.0,2.4638779163360596,-119.0,0.0,True,120
260,Ghast,10.0,0.0,2.4500184059143066,-122.0,97.0,True,123
261,Zombie,20.0,6.833332,10.802234888076782,-539.0,0.0,True,540
262,Blaze,20.0,0.0,1.903372049331665,-96.0,99.0,True,96
263,Ghast,10.0,0.0,0.4337306022644043,-21.0,129.0,True,21
264,Wolf,6.0,0.0,11.96967363357544,-598.0,0.0,False,598
265,Skeleton,20.0,7.000002,8.468486070632935,-437.0,0.0,True,424
266,Ghast,10.0,1.3333319999999986,8.202736616134644,-410.0,98.0,True,411
267,Skeleton,20.0,1.0,2.3504509925842285,-128.0,45.0,True,117
268,Skeleton,20.0,0.0,2.3810033798217773,-119.0,69.0,True,120
269,Zombie,20.0,14.999998999999999,10.821009397506714,-540.0,0.0,True,541
270,Witch,12.0,9.333334,12.055205345153809,-631.0,59.0,False,600
271,Witch,4.623999999999999,13.999998,11.995838403701782,-642.0,0.0,False,598
272,Ghast,10.0,0.0,3.8990471363067627,-193.0,17.0,True,195
273,Zombie,20.0,9.166668,8.761673927307129,-438.0,6.560000000000002,True,439
274,Skeleton,20.0,0.0,4.1754138469696045,-208.0,5.0,True,209
275,Blaze,19.74975967,16.833334,12.038940906524658,-604.0,4.0,False,600
276,Ghast,10.0,4.0,2.2868149280548096,-153.0,29.0,True,115
277,Zombie,16.1540344,17.0,8.297310590744019,-414.0,0.0,False,414
278,Skeleton,20.0,3.6666680000000014,6.608619689941406,-345.0,42.0,True,332
279,Skeleton,20.0,7.833334000000001,7.104066848754883,-368.0,117.0,True,356
280,Wolf,8.0,7.0,7.1469502449035645,-386.0,0.0,True,357
281,Ghast,10.0,1.1666659999999993,10.822712898254395,-544.0,0.0,True,542
282,Skeleton,20.0,1.6666659999999993,7.5695672035217285,-387.0,0.0,True,379
283,Skeleton,20.0,1.8333319999999986,5.867408275604248,-293.0,0.0,True,294
284,Skeleton,20.0,13.833334,11.219141006469727,-559.0,12.0,True,561
285,Witch,0.14999999999999858,7.333334000000001,11.98232102394104,-636.7499849999999,0.0,False,598
286,Ghast,5.0,6.666668,11.984754800796509,-599.0,0.0,False,599
287,Skeleton,20.0,9.0,9.140419006347656,-469.0,0.0,True,459
288,Wolf,8.0,5.0,10.085970640182495,-535.0,0.0,True,505
289,Wolf,8.0,2.0,2.796550989151001,-160.0,1.3599999999999959,True,139
290,Skeleton,12.0,20.0,11.806496858596802,-589.0,0.0,False,589
291,Ghast,10.0,0.0,4.2856855392456055,-213.0,2.0,True,215
292,Blaze,13.975358,18.1666679,11.986915349960327,-603.999999,14.84158500000001,False,599
293,Zombie,20.0,6.833332,9.7745840549469,-488.0,0.0,True,489
294,Ghast,10.0,0.0,2.4493167400360107,-121.0,13.0,True,122
295,Zombie,20.0,11.833331,8.24954867362976,-412.0,14.039205000000013,True,413
296,Skeleton,20.0,0.0,3.4538421630859375,-171.0,50.0,True,172
297,Blaze,20.0,0.8333340000000007,8.310075283050537,-414.0,20.270385000000005,True,415
298,Wolf,8.0,0.0,0.7569754123687744,-36.0,38.0,True,37
299,Witch,12.0,4.666668,11.972103118896484,-625.0,31.0,False,598
300,Skeleton,20.0,3.0,2.6332435607910156,-151.0,24.0,True,132
301,Blaze,6.0,20.0,9.415056943893433,-490.66666499999997,0.0,False,466
302,Blaze,20.0,13.833334,5.399450063705444,-269.0,25.262399999999985,True,270
303,Wolf,0.0,0.0,12.001243352890015,-600.0,0.0,False,600
304,Ghast,10.0,0.0,0.42559218406677246,-21.0,127.0,True,23
305,Ghast,10.0,3.0,1.3087687492370605,-94.0,36.0,True,66
306,Skeleton,20.0,0.33333199999999863,5.581052780151367,-277.0,6.0,True,278
307,Ghast,10.0,1.1666659999999993,8.941479921340942,-456.0,13.0,True,447
308,Witch,0.0,0.0,12.002889394760132,-601.0,99.0,False,601
309,Zombie,20.0,6.833332,5.685157299041748,-284.0,76.3200075,True,286
310,Skeleton,20.0,9.833334,8.846162557601929,-441.0,0.0,True,442
311,Ghast,10.0,1.0,2.8694772720336914,-153.0,16.0,True,144
312,Ghast,10.0,0.0,3.1727635860443115,-158.0,0.0,True,159
313,Blaze,13.0,0.0,11.973898887634277,-597.0,0.0,False,597
314,Witch,0.0,10.999999,11.993903160095215,-616.0,0.0,False,599
315,Wolf,6.4243199,20.0,6.379435300827026,-316.0,0.0,False,316
316,Zombie,20.0,9.666666,10.994135618209839,-555.0,0.0,True,547
317,Witch,3.0,0.16666599999999931,11.970257043838501,-635.0,107.0,False,598
318,Wolf,8.0,6.0,1.4419538974761963,-104.0,62.0,True,73
319,Skeleton,20.0,1.0,3.851553201675415,-204.0,51.0,True,193
320,Skeleton,20.0,4.833334000000001,6.995039224624634,-352.0,98.0,True,350
321,Ghast,8.0,0.0,11.9716317653656,-597.0,0.0,False,597
322,Blaze,3.480640000000001,20.0,7.066064119338989,-352.0,15.209600000000016,False,352
323,Witch,0.0,16.666668,12.001060247421265,-619.0,13.0,False,600
324,Zombie,17.0484018,14.833331000000001,12.047624826431274,-600.0,32.132719999999985,False,600
325,Zombie,10.675999,5.833332,11.99193787574768,-599.0,0.0,False,599
326,Witch,0.0,20.0,11.287392854690552,-584.00001,18.0,False,561
327,Skeleton,20.0,0.0,8.591505527496338,-430.0,0.0,True,431
328,Zombie,20.0,6.0,2.3088793754577637,-126.0,100.3200075,True,116
329,Witch,16.0,1.0,12.015514612197876,-645.0,13.0,False,600
330,Wolf,8.0,2.0,1.2188498973846436,-61.0,66.27039099999999,True,62
331,Wolf,8.0,1.0,2.033472776412964,-111.0,0.0,True,103
332,Zombie,20.0,10.999999,5.7514808177948,-283.0,100.3200075,True,285
333,Wolf,8.0,1.0,3.2935097217559814,-173.0,0.0,True,164
334,Blaze,20.0,0.0,1.9617865085601807,-98.0,98.0,True,99
335,Blaze,0.0,14.0,10.694325923919678,-530.0,0.0,False,530
336,Blaze,20.0,0.0,9.329638957977295,-467.0,0.0,True,468
337,Blaze,11.351359,20.0,9.676019668579102,-480.0,4.0,False,480
338,Wolf,0.0,0.0,11.963687896728516,-601.0,0.0,False,601
339,Ghast,10.0,0.0,8.887664794921875,-444.0,27.0,True,445
340,Zombie,20.0,4.666665,4.909821271896362,-247.0,0.0,True,247
341,Witch,2.5999979999999994,13.833334,11.965283870697021,-602.0,0.0,False,597
342,Wolf,8.0,3.0,5.847496271133423,-302.0,0.0,True,292
343,Witch,1.0,15.666666,11.975344181060791,-641.0,0.0,False,598
344,Ghast,10.0,0.0,6.379112958908081,-320.0,93.0,True,322
345,Zombie,20.0,12.999998999999999,10.679342985153198,-563.0,6.039205000000013,True,534
346,Witch,5.0,16.666665000000002,11.999280452728271,-652.0,0.0,False,600
347,Skeleton,8.333759,20.0,6.9733922481536865,-345.0,0.0,False,345
348,Ghast,10.0,0.0,11.658917665481567,-582.0,0.0,True,583
349,Skeleton,20.0,2.0,3.141545057296753,-176.0,31.0,True,157
350,Blaze,9.0,5.5,11.991762399673462,-600.0,20.0,False,597
351,Blaze,5.0,20.0,7.629571914672852,-381.0,0.0,False,381
352,Blaze,0.0,20.0,3.2313249111175537,-163.0,0.0,False,161
353,Skeleton,20.0,16.833334,11.803300857543945,-599.0,0.0,True,591
354,Ghast,10.0,0.0,0.5243918895721436,-26.0,123.0,True,27
355,Witch,0.0,7.833333,11.971587657928467,-598.0,95.0,False,598
356,Blaze,20.0,4.500002,9.66864562034607,-482.0,64.0,True,484
357,Skeleton,20.0,0.0,4.768611192703247,-239.0,0.0,True,239
358,Witch,2.0,5.833334000000001,11.9812490940094,-602.0,0.0,False,598
359,Blaze,19.0000005,20.0,11.244643449783325,-563.00001,48.0,False,560
360,Zombie,20.0,13.833332,5.8366379737854,-312.0,9.800000000000026,True,290
361,Blaze,5.0,20.0,6.112718105316162,-303.0,6.0,False,303
362,Skeleton,20.0,1.6666659999999993,5.0529515743255615,-262.0,28.886399999999995,True,254
