episode,mob_type,total_damage_dealt,total_health_lost,total_time,min_reward,max_reward,killed_mob,episode_time
53,Zombie,20.0,0.0,3.1594529151916504,-30.0,294.020015,True,317
54,Zombie,20.0,5.833332,5.762497186660767,-30.000000000000018,226.573889,True,577
55,Zombie,4.610514,0.0,5.959014892578125,-30.0,52.764340000000026,False,593
56,Zombie,12.346708,0.0,5.950484752655029,-30.0,118.08000000000003,False,593
57,Zombie,20.0,0.0,3.149470567703247,0.0,263.839994,True,315
58,Zombie,20.0,8.999999,4.7129809856414795,-30.0,226.218767,True,471
59,Zombie,20.0,0.0,2.264039993286133,-30.0,228.067271,True,227
60,Zombie,20.0,0.0,3.6805660724639893,-30.0,250.459997,True,369
61,Zombie,20.0,0.0,2.94158673286438,-30.0,265.459991,True,292
62,Zombie,20.0,4.0,1.8026132583618164,-30.0,294.73999249999997,True,181
63,Zombie,20.0,4.999999000000001,2.9755160808563232,-30.0,249.7399925,True,297
64,Zombie,18.895947,9.833333,5.9704742431640625,-30.0,88.56,False,593
65,Zombie,20.0,1.0,2.886347532272339,-30.0,205.6999946,True,288
66,Zombie,20.0,0.0,2.393303155899048,-30.0,308.1199955,True,236
67,Zombie,20.0,0.0,5.024938344955444,-30.0,250.099973,True,501
68,Zombie,20.0,0.0,3.600372314453125,-30.0,212.94727699999999,True,358
69,Zombie,20.0,0.0,1.1843998432159424,0.0,220.819979,True,120
70,Zombie,20.0,0.0,2.081794261932373,-30.0,219.739985,True,209
71,Zombie,20.0,0.0,1.1541438102722168,-30.0,323.6,True,116
72,Zombie,20.0,13.333334,3.9836270809173584,-30.0,220.8866525,True,399
73,Zombie,15.384407,0.0,6.048366546630859,-30.0,162.36,False,599
74,Zombie,20.0,0.0,3.519062042236328,-30.0,212.0193575,True,349
75,Zombie,19.0789547,3.333335999999999,6.144744396209717,-30.0,88.55999999999997,False,597
76,Zombie,20.0,0.0,3.892819881439209,-30.0,227.8564715,True,389
77,Zombie,13.7640014,2.6666680000000014,5.97181248664856,-30.0,103.32001500000001,False,593
78,Zombie,20.0,0.0,6.006585597991943,-30.0,220.6399985,True,599
79,Zombie,20.0,0.0,1.739546298980713,0.0,271.597586,True,172
80,Zombie,20.0,0.0,3.2240781784057617,-30.0,225.2066225,True,322
81,Zombie,20.0,3.0,2.7259223461151123,-30.0,264.19998499999997,True,273
82,Zombie,5.689565999999999,20.0,4.947606325149536,-30.000000000000004,26.39337000000003,False,493
83,Zombie,20.0,0.0,3.1320230960845947,0.0,205.5199862,True,314
84,Zombie,20.0,4.666665,5.228036165237427,-30.0,203.63596685,True,523
85,Zombie,20.0,0.0,2.42856502532959,-30.0,220.6399925,True,244
86,Zombie,20.0,0.0,3.832397222518921,-30.0,217.5766115,True,385
87,Zombie,20.0,6.166668,5.6923816204071045,-30.0,303.5607905,True,569
88,Zombie,20.0,0.0,3.5456838607788086,-30.0,208.6466264,True,355
89,Zombie,20.0,0.0,2.4446539878845215,-10.0,250.159991,True,245
90,Zombie,20.0,1.8333340000000007,2.232182502746582,-30.0,236.6599895,True,223
91,Zombie,20.0,0.0,1.8921566009521484,0.0,249.7999925,True,185
92,Zombie,20.0,0.0,2.9265434741973877,-30.0,225.853892,True,292
93,Zombie,20.0,3.0,1.8640203475952148,-30.0,265.999994,True,186
94,Zombie,4.209274000000001,6.000002,5.976376295089722,-30.000000000000018,28.800000000000026,False,594
95,Zombie,18.604,0.0,6.0744264125823975,-30.0,147.6,False,598
96,Zombie,1.9200000000000017,0.0,5.981220245361328,0.0,28.800000000000026,False,595
97,Zombie,5.800000000000001,12.166668,6.043788433074951,-30.0,44.10000000000002,False,598
98,Zombie,20.0,4.0,4.044023513793945,-30.0,183.2294774,True,401
99,Zombie,20.0,3.0,2.4649858474731445,-30.0,200.48614859,True,246
100,Zombie,20.0,2.0,2.9995970726013184,-30.0,206.239991,True,300
